,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
531,782.6842,-103.82343,1438.22144,833.5491900000001,-290.44629,1276.7644,918.79974,-395.88416,1053.31543
532,781.8269700000001,-103.39777,1439.47168,832.7818,-291.72119,1279.8486300000002,918.05585,-399.40869,1057.51721
533,781.15143,-103.0274,1440.54895,832.0676900000001,-292.58472,1282.72034,917.2415199999999,-402.50171,1061.51147
534,780.32251,-102.77203,1441.56763,831.32123,-293.19592,1285.31177,916.45062,-405.7887,1065.38733
535,779.62793,-102.31305,1442.7636699999998,830.98798,-293.79309,1287.79846,915.3891,-408.6698,1068.71716
536,779.36267,-101.74896,1443.71008,830.69989,-294.37842,1290.06775,914.07416,-411.12366000000003,1071.65271
537,778.97803,-101.19244,1444.3745099999999,830.12921,-294.72156,1292.0575,913.3588300000001,-413.27136,1074.52722
538,778.51593,-100.58832,1445.11523,829.46722,-294.58813,1293.8958699999998,912.73065,-415.1394,1077.1237800000001
539,778.2633099999999,-99.79169,1446.0842300000002,828.82074,-294.1731,1295.15076,911.5163,-416.87671,1079.22583
540,778.10797,-99.02203,1446.72986,828.10321,-294.07104,1296.0571300000001,910.4829699999999,-418.13953,1080.91455
541,777.8363,-98.40265,1446.8762199999999,827.35712,-294.09619,1297.1113300000002,909.38129,-418.82617,1082.16382
542,777.55426,-97.54741999999999,1446.99243,826.77911,-293.49829,1297.7157,907.9226699999999,-419.10229,1082.9271199999998
543,777.63342,-96.59503000000001,1447.15308,826.18744,-292.6908,1297.71008,906.9269400000001,-419.14587,1083.12512
544,777.83777,-95.78729,1447.2807599999999,825.91229,-291.92163,1297.46497,906.1911,-418.8739,1082.6453900000001
545,777.76715,-95.17316,1447.20581,826.24695,-290.80786,1296.80566,905.6151699999999,-417.84216000000004,1081.8161599999999
546,777.65161,-94.75763,1446.93738,826.41412,-289.87146,1295.7069099999999,905.33966,-416.38953,1080.80127
547,777.76843,-94.28033,1446.56323,826.27368,-288.94641,1294.45801,904.8913,-414.97095,1079.28149
548,777.87097,-93.78448,1445.96631,826.27679,-287.48389,1293.1178,904.9455,-412.92749,1077.2979699999999
549,777.7981,-93.31354,1445.27856,826.47437,-286.15076,1291.51074,905.5246,-410.24365,1074.9085699999998
550,778.07605,-92.76165999999999,1444.75269,827.04425,-285.00244,1289.7608599999999,905.91937,-407.55237,1072.2981
551,778.6568599999999,-92.23993,1444.28101,827.9271200000001,-283.44971,1288.02844,906.72675,-404.43347,1069.7313199999999
552,778.935,-91.68219,1443.57458,828.89099,-281.75854,1286.08264,907.93365,-400.58142000000004,1066.78967
553,779.62646,-90.8985,1442.7006800000001,829.95898,-280.23132000000004,1284.0708,909.23395,-396.60925,1063.64685
554,780.92993,-90.01654,1442.00146,831.06964,-278.47888,1282.17651,910.5455900000001,-393.01672,1060.77344
555,781.81555,-89.33331,1441.43958,832.21375,-276.47058,1280.16504,911.6933,-389.25781,1057.98071
556,782.56219,-88.6286,1440.67334,833.6542400000001,-274.44434,1278.21423,913.2484699999999,-384.99438,1055.16833
557,783.6480700000001,-87.44659,1439.89917,835.21106,-272.28418,1276.52466,914.8933699999999,-381.04224,1052.36853
558,784.70782,-86.10333,1439.31189,836.56696,-270.24072,1274.90039,916.15521,-377.50867,1049.90601
559,785.72681,-84.76312,1438.6842,838.20453,-268.20313,1273.29846,917.7528699999999,-373.89185,1047.74023
560,786.92029,-83.16229,1438.02747,839.99994,-265.7998,1271.6856699999998,919.3312400000001,-370.30138999999997,1045.44043
561,788.23584,-81.76996,1437.42908,841.50714,-263.66589,1270.20801,920.71454,-366.84533999999996,1043.50317
562,789.5111099999999,-80.53619,1436.9126,843.13446,-261.59985,1269.0413800000001,922.2860699999999,-363.58716,1041.9646
563,790.65076,-78.79437,1436.4465300000002,844.7254,-258.92908,1267.9298099999999,923.612,-360.54395,1040.25024
564,791.5529799999999,-76.91364,1435.91968,846.1203,-256.22327,1266.51929,925.367,-357.58496,1038.59045
565,792.64764,-75.31427,1435.23584,847.9390300000001,-253.67896000000002,1264.74854,927.0736699999999,-354.46398999999997,1036.82007
566,794.38739,-73.49811,1434.46851,849.81915,-250.771,1262.89697,927.9411,-350.82849,1034.68652
567,796.37366,-71.13959,1433.5888699999998,851.12665,-247.24487000000002,1260.65735,929.6079699999999,-347.01122999999995,1032.25757
568,798.36932,-68.6441,1432.2959,852.58014,-243.43811000000002,1257.68762,931.48407,-342.94592,1029.27539
569,800.2130099999999,-66.3493,1430.55334,854.59955,-239.67004,1254.47986,932.78217,-337.92761,1025.6951900000001
570,802.00269,-63.97858000000001,1428.4627699999999,856.44794,-235.7915,1250.87537,934.89044,-332.24219,1021.53668
571,804.12646,-61.263490000000004,1426.12903,857.99603,-231.66357000000002,1246.6134,937.4011800000001,-326.37964,1016.9306
572,806.21094,-58.62421,1423.36206,859.83472,-227.19348,1242.13965,939.7512800000001,-319.99609,1011.7099599999999
573,808.17151,-56.16095,1420.12878,861.9581900000001,-222.35266000000001,1237.1095,942.0413199999999,-312.77527000000003,1005.5968
574,810.18835,-53.31305,1417.06555,864.3757300000001,-216.9762,1231.48926,944.2394400000001,-304.97986000000003,999.18555
575,812.16547,-50.16315,1413.95471,866.9929800000001,-211.33043999999998,1225.88013,946.89801,-296.56824,992.9010599999999
576,814.19092,-46.91681,1410.46033,869.2221099999999,-205.71655,1220.03711,949.90533,-287.53893999999997,986.4005699999999
577,816.38477,-43.52863,1406.8576699999999,871.48181,-199.60058999999998,1213.93958,952.6116300000001,-278.38147000000004,979.15717
578,818.76245,-40.1861,1402.8541300000002,874.3095099999999,-193.12646,1207.5457800000001,954.94281,-268.85095,971.5296
579,821.12622,-36.57867,1398.54468,876.9906,-186.5824,1200.76892,957.5120199999999,-258.56445,964.0383300000001
580,823.43903,-32.379090000000005,1394.31567,879.0191699999999,-179.4104,1193.82324,960.52484,-247.58043999999998,956.11261
581,825.8269,-27.63953,1389.79297,880.68481,-171.6897,1186.14648,963.1144400000001,-235.90466,947.7616
582,828.3865400000001,-22.51587,1384.28601,882.1688199999999,-163.90808,1178.0372300000001,964.5327800000001,-223.86108,939.1356199999999
583,831.4292,-17.13007,1378.16187,883.8203699999999,-155.88464,1170.2065400000001,964.9785800000001,-211.5321,929.8987400000001
584,834.50269,-11.34833,1372.4483599999999,886.02704,-147.27515,1162.0108599999999,965.29291,-198.62683,920.28723
585,837.05566,-5.3211699999999995,1366.53979,888.35785,-138.00256000000002,1153.23303,965.85919,-185.0968,910.1461800000001
586,839.6226800000001,1.05322,1359.7749,890.4916400000001,-128.19824,1144.1729699999999,966.7316300000001,-170.7196,899.5498
587,842.1696199999999,7.6236,1352.84216,892.3350199999999,-118.48865,1134.79236,968.2094099999999,-155.53723,889.20465
588,844.5875199999999,13.71844,1345.9137,893.57477,-109.12415,1124.87292,969.6270099999999,-140.21729,878.66119
589,846.8424699999999,19.78888,1338.36536,894.71161,-99.36035,1114.13184,970.67157,-125.11755,867.3231199999999
590,848.5858199999999,25.94507,1329.7309599999999,895.98761,-89.33556999999999,1102.81323,972.40668,-109.65784,855.7393800000001
591,850.4617900000001,31.59308,1320.58875,896.96735,-79.41699,1091.26135,974.20343,-93.58997,844.0705
592,852.46204,37.19513,1311.72742,898.15448,-68.96484,1079.41956,975.0405900000001,-77.47655999999999,832.04211
593,853.9874300000001,42.765809999999995,1302.92334,899.6514300000001,-57.98145,1067.3728,975.95111,-60.940059999999995,819.93494
594,855.3013300000001,47.95105,1293.85901,901.24054,-47.15356,1055.60962,977.4318199999999,-43.61401,807.9669200000001
595,856.2628199999999,52.98291,1284.62646,903.3361199999999,-36.6532,1044.21228,979.05475,-25.82129,796.4359099999999
596,857.18066,58.142880000000005,1275.33386,905.57428,-25.85632,1032.6862800000001,980.65265,-7.63806,785.26733
597,858.94641,63.869080000000004,1265.93176,908.0476699999999,-14.8407,1020.8815900000001,982.19379,10.550419999999999,773.90057
598,860.63214,69.47345,1256.4002699999999,910.8848300000001,-4.0795900000000005,1009.1004,984.18781,28.91064,763.03491
599,861.65295,74.39929000000001,1246.88342,913.08832,6.829960000000001,997.6727900000001,986.7678800000001,47.57947,753.08398
600,863.0156300000001,79.36431999999999,1237.37756,915.11896,17.51904,986.53381,989.0192300000001,65.71924,743.2804
601,864.3662699999999,84.23895,1227.72607,917.6535,27.8819,975.3986199999999,990.3231800000001,83.72504,733.40698
602,865.12415,88.83722,1218.2023900000002,919.97601,38.83795,964.1477699999999,991.0755,101.95313,723.5369900000001
603,865.8508300000001,93.3877,1209.05835,922.2982800000001,50.346920000000004,953.1043699999999,991.92865,119.8678,714.1936
604,866.62415,97.58264,1199.97656,924.68842,61.73242,942.86584,992.9693,138.18848,705.8840299999999
605,867.30756,101.59235,1190.9823,926.2062400000001,72.50336,933.17859,993.98676,156.63043000000002,698.29358
606,867.8715800000001,105.83185,1182.08325,927.1173699999999,82.66675,923.39087,994.68109,174.04918999999998,691.03839
607,868.3302,109.80017,1173.05115,928.2077,92.70508000000001,913.52759,994.61725,191.16881999999998,683.84344
608,868.9903,113.40002,1163.96729,929.39679,102.83026,903.76324,994.05438,208.25964,676.78845
609,868.99182,116.97063999999999,1154.7511,930.10785,112.92621000000001,894.11511,993.44489,224.87127999999998,670.073
610,868.0703699999999,120.2243,1145.2439,930.6015,122.99486999999999,884.6326300000001,992.9738199999999,241.35717999999997,663.70642
611,867.7243699999999,123.59100000000001,1135.55042,931.44135,132.95972,875.33484,992.81195,257.49048,657.6184099999999
612,867.8103,127.36713,1125.96472,931.7960800000001,142.47845,866.17126,992.17474,273.00023999999996,651.31775
613,867.5200199999999,130.97589,1116.573,931.8737199999999,151.64928999999998,857.0043900000001,990.58685,288.01337,644.6628400000001
614,867.22876,134.62683,1107.29187,932.42938,160.73096,847.56116,989.10516,302.32482999999996,638.1496
615,867.0902699999999,138.55365,1097.89941,932.44794,169.50232,837.98932,988.33417,316.45435,632.0119599999999
616,866.84412,142.34088,1088.19543,931.80988,177.77362,828.68945,987.58331,330.34766,626.2971200000001
617,866.30798,145.75171,1078.68555,931.14459,185.41833,819.4313400000001,986.50641,343.26507999999995,620.96252
618,865.4469,148.85492,1069.50317,930.55438,192.85706000000002,810.26208,985.56525,355.70788999999996,615.74371
619,864.28949,151.81964,1060.24268,930.31671,200.47955,801.39435,984.7664199999999,367.68896,610.54132
620,863.1533199999999,154.70441,1051.01331,929.90399,207.66431,792.5330799999999,983.94696,378.89441,605.5267299999999
621,862.3173800000001,157.36035,1041.9692400000001,929.0058,214.47461,784.0509,983.25409,389.82953,600.84729
622,861.58331,159.68475,1033.21448,928.4730800000001,221.19019,776.2008099999999,982.4174199999999,400.41345,596.4173
623,860.52026,161.79779,1024.61499,928.1383699999999,227.50342,768.5090299999999,981.2262599999999,410.18987999999996,591.99292
624,859.16345,163.61578,1016.00684,927.60614,233.86975,760.95813,980.414,419.7052,587.71002
625,858.1252400000001,165.21094,1007.4915800000001,927.37286,240.23827999999997,753.60229,980.0609699999999,429.39092999999997,583.78247
626,857.0623800000001,166.63318,999.1361699999999,927.08234,246.01483,746.6096200000001,979.3887300000001,438.40015,579.9964
627,855.71875,167.6142,991.28943,926.6193199999999,251.81957999999997,740.30737,978.48187,446.53015,576.36438
628,854.4603300000001,168.64178,983.6613800000001,926.10004,257.78345,734.13757,977.4943199999999,454.40380999999996,572.80701
629,853.1688199999999,169.84771999999998,975.77399,925.48419,263.19019,727.8240400000001,976.4110699999999,461.96637000000004,568.8335599999999
630,852.1025400000001,170.92016999999998,967.95154,925.41071,268.25903,721.73657,975.1283599999999,469.00403,564.42383
631,851.1406300000001,172.11981,960.0798300000001,925.0645099999999,273.15717,715.487,973.71869,475.85382000000004,560.38098
632,850.11462,173.19159,952.13269,924.04095,277.69849,709.1687,972.841,482.5675,557.11853
633,849.0672599999999,174.11078,944.48175,923.20917,282.14703,703.30084,972.2462800000001,488.74847,553.86719
634,847.58594,175.08704,937.21686,922.4704,286.56921,697.85144,971.45282,494.39453,550.38873
635,846.26184,175.97797,930.3906900000001,922.0164199999999,290.52905,693.0570700000001,971.0363199999999,499.58899,547.21973
636,845.487,176.98803999999998,923.7736800000001,921.9249900000001,294.19287,688.61511,971.2089199999999,504.64417000000003,544.32092
637,844.52161,177.99408,917.15369,921.8913,298.12897000000004,684.1130400000001,971.52899,509.65185999999994,541.43683
638,843.5012199999999,178.82568,910.7520800000001,922.04486,301.8634,679.93604,972.11469,514.03125,538.62085
639,842.6695599999999,179.67016999999998,904.79169,922.4625900000001,305.18115,676.0258200000001,972.9027699999999,517.8428299999999,535.81354
640,841.70691,180.54608000000002,899.07825,922.92657,308.44989,672.1084599999999,973.4866300000001,521.5498,532.82568
641,841.20435,181.35181,893.5313699999999,923.43011,311.47992,668.32056,974.29266,525.00323,530.0715299999999
642,840.9862099999999,182.09771999999998,888.2742300000001,924.09821,314.05591,664.67676,975.18927,527.86975,527.4035
643,840.1059,182.828,883.07971,924.50543,316.11206,661.0208700000001,975.51825,530.23914,524.04364
644,839.37329,183.24261,878.08594,924.5930800000001,317.91656,657.42078,975.77802,532.39526,520.71869
645,839.36755,183.43622,873.63855,924.7293099999999,319.66895,654.19843,976.1048,534.17267,518.1145
646,839.2221699999999,183.80963,869.6500900000001,924.7312599999999,321.22388,651.49286,976.08685,535.37598,515.52637
647,838.55518,184.00024,865.9191900000001,924.6283599999999,322.58513999999997,649.21582,975.7626300000001,536.47522,512.5955799999999
648,837.9327400000001,184.0094,862.56073,924.97406,324.1181,647.58234,975.2099,537.59082,509.74730999999997
649,837.79517,184.16968,859.9595300000001,925.60834,326.1073,646.6146200000001,974.15521,538.3908700000001,507.07842999999997
650,837.82867,184.49688999999998,857.9824199999999,925.9860199999999,327.88086,645.82825,972.2584800000001,539.29565,504.74188
651,837.7468299999999,185.09534,856.4671599999999,926.16791,329.01715,645.1908,969.99005,540.42206,503.1217
652,837.5933200000001,185.38074,855.4735099999999,926.3380699999999,330.03137000000004,644.8439900000001,967.2216199999999,541.00842,501.49329000000006
653,837.5,185.18018,854.73175,926.3657800000001,330.97253,644.4916400000001,963.8068199999999,540.8383200000001,499.4538
654,837.4212,184.83954,854.33105,926.1361699999999,331.36505,644.08789,960.75104,540.04468,497.24872
655,837.1831099999999,184.28058000000001,854.28485,925.5601199999999,330.79254,643.68402,958.0788,538.6666299999999,494.75667999999996
656,836.9846200000001,183.73688,854.26904,924.81073,329.57086,642.9735099999999,955.7959599999999,536.8958700000001,492.32205
657,836.97791,182.87299,854.3081699999999,924.23236,328.50281,642.0559099999999,954.3579699999999,534.8978900000001,490.24707
658,836.90198,181.80719,854.3266,923.37689,327.2912,641.28766,953.06439,532.8739,488.62009000000006
659,836.8392299999999,180.92938,854.2656900000001,922.3417400000001,325.71606,640.72083,951.4129,530.98315,487.36495999999994
660,837.1530799999999,179.43738000000002,854.1868300000001,921.4984699999999,324.36847,640.3443599999999,950.17474,529.35315,486.40173
661,837.2470099999999,177.88177,854.0336300000001,920.57843,323.29309,640.06152,949.4987199999999,527.91107,485.86868
662,836.93396,176.85381999999998,853.93146,920.02704,322.60516,640.05243,948.54584,526.84045,485.54764000000006
663,837.1134,175.61035,853.9377400000001,919.8209800000001,322.36536,640.43262,947.65619,526.5090299999999,485.49677
664,837.49475,174.62921,853.9625199999999,919.61176,322.1983,640.73779,947.4411,526.45251,485.8667
665,837.39093,173.97473,853.79718,919.6300699999999,321.91033999999996,640.86902,947.49091,526.3779900000001,486.24591
666,837.23584,172.90668,853.37006,919.72333,321.53625,641.0316799999999,947.6121199999999,526.3431400000001,486.34405999999996
667,837.43256,171.99353,852.9998199999999,919.7664199999999,321.15491000000003,640.8009,947.9274300000001,526.17688,486.37102999999996
668,837.70532,171.33928999999998,852.4210800000001,919.7999900000001,320.67206,640.04486,948.2601900000001,526.04053,486.59740999999997
669,837.77161,170.48242,851.4440300000001,919.9827300000001,320.27258,639.45929,948.4246199999999,526.1367799999999,487.14525999999995
670,837.62714,169.57037,850.52295,920.3181800000001,319.98602,639.19812,948.6527699999999,526.4364,487.99242999999996
671,837.48248,168.51373,849.67157,920.3986199999999,319.49091,638.93103,949.0111699999999,526.76648,488.60974000000004
672,837.53845,167.63275,848.8548,920.5070199999999,319.12823,638.62695,949.40594,526.92297,488.69928
673,837.69025,167.18567,847.9956699999999,920.7788699999999,319.13232,638.3156700000001,949.8267199999999,526.96844,488.58356
674,837.90979,166.8324,847.1315900000001,920.81158,319.06311,637.81622,950.1171300000001,527.20935,488.42440999999997
675,837.9187,166.55206,846.4268800000001,920.8513800000001,318.84912,637.07251,950.4455,527.64319,488.21477999999996
676,837.65796,166.28033,845.4874300000001,920.82928,319.01031,636.34338,950.81696,527.9848599999999,487.70605
677,837.6098599999999,166.06927,844.31854,920.58905,319.51801,635.53088,950.99603,528.28534,487.04697000000004
678,837.63617,165.96472,843.11316,920.54791,319.74518,634.47253,951.1057699999999,528.71997,486.52664000000004
679,837.68445,166.01154,841.7052,920.54889,319.92065,633.29669,951.2985199999999,529.27264,485.53537
680,837.84277,166.27246,840.08411,920.3295300000001,320.31775,632.05969,951.35175,529.69934,484.26980999999995
681,837.87878,166.3056,838.58282,920.17401,320.61664,630.94336,951.0917400000001,529.99506,483.41930999999994
682,837.8588900000001,166.00494,837.57117,919.9423199999999,320.86852999999996,629.81555,950.9495199999999,530.36243,482.61499000000003
683,837.93243,165.75519,836.71741,919.56927,320.94843,628.7130099999999,950.94562,530.76166,481.94055
684,838.0813,165.77155,835.95587,919.55975,320.81805,628.11865,950.9901699999999,531.2396200000001,481.79625999999996
685,838.2738,165.78173999999999,835.8537,919.7713,320.83288999999996,628.03503,951.32928,531.66571,482.02338
686,838.52167,165.52948,836.2800900000001,919.76141,320.87439,628.52539,951.72565,531.9030799999999,482.88818
687,838.4818700000001,165.33325,837.07056,920.0137300000001,320.74109,629.51495,952.40765,532.09723,484.51617000000005
688,838.21777,165.33758999999998,838.81195,920.94012,320.4892,631.19238,953.44354,532.31812,486.68842
689,838.36731,165.48083,841.5755,921.6474,320.24817,633.9816900000001,954.2344400000001,532.30426,489.67206
690,838.6413,165.88617,845.19928,921.90546,320.24823,637.57971,955.20331,531.7887,493.34497000000005
691,838.6112099999999,166.21417,849.92169,922.3186599999999,320.08411,642.13983,956.6962300000001,531.14478,497.68344
692,838.5491900000001,166.43964,855.8399699999999,922.7912,319.47052,647.71033,958.4381699999999,530.3055400000001,502.97952000000004
693,838.3944700000001,167.04315,863.0826400000001,923.5155599999999,318.97443,654.25208,960.0751300000001,528.94196,508.71497
694,837.96313,167.66998,871.2420699999999,924.02228,318.43427,661.80853,961.3230599999999,527.29846,514.77661
695,837.5817900000001,168.24353,880.14221,923.9218099999999,317.60999,669.8527799999999,962.9426900000001,525.5330799999999,521.66833
696,837.26306,168.98126000000002,889.9989,924.21478,316.95105,678.56891,964.7777699999999,523.7002,529.2633099999999
697,836.74365,169.74761999999998,900.15723,924.6121199999999,316.31183,687.9173,966.1596099999999,521.43683,537.1286
698,836.3092,170.53992,910.55511,924.53754,315.13342,697.42853,967.67865,518.84338,545.32886
699,835.96307,171.11786,921.5127,924.58551,313.68451,707.1619900000001,969.26166,516.3562,553.98926
700,835.33191,171.63353999999998,932.7882099999999,924.8413699999999,312.47333,717.19714,970.6579,513.5416299999999,562.849
701,834.57642,171.99432,944.2959,925.1549699999999,310.86188,727.67725,972.11542,510.60724000000005,572.0437
702,834.07458,172.01178000000002,955.9594099999999,925.70685,308.79492,738.51306,973.6447099999999,507.82007000000004,581.67383
703,833.6944599999999,172.18768,967.83411,926.32745,306.90015,749.46484,975.4097300000001,504.57860999999997,591.60059
704,833.03625,172.10681,979.81659,926.92084,304.72607,760.54614,977.2525,501.19214000000005,601.8140900000001
705,832.59338,171.71301,991.7846699999999,927.66937,302.17114,771.83862,978.8026699999999,497.80554000000006,611.82104
706,832.70032,171.70526,1004.0739699999999,928.3056,299.80676,783.13458,980.57562,493.995,621.68823
707,832.60596,171.7226,1016.5105599999999,929.11273,297.86444,794.3645,982.59686,490.59778,631.94104
708,832.31128,171.73206000000002,1028.67468,930.39178,296.08832,805.90399,984.31525,487.69568,642.2348599999999
709,832.48425,172.07263,1040.70471,931.30939,294.15222,817.43719,985.93805,484.41925,652.3765900000001
710,833.03192,172.46307,1052.61377,932.1325099999999,292.26257000000004,828.41553,987.5949099999999,481.40502999999995,662.34888
711,833.24786,172.78326,1064.16797,933.37323,290.43121,839.0549900000001,989.47516,478.6889,671.99414
712,833.15271,172.93842,1075.40332,934.30353,288.60461000000004,849.54358,991.6778,475.62524,681.7915
713,833.49347,172.95032,1086.43835,935.1986699999999,287.18506,860.0595699999999,993.7641,472.94879000000003,691.6606400000001
714,833.93652,173.02155,1097.1436800000001,936.05145,285.82416,870.42566,995.5509599999999,470.28174,700.9079
715,834.17804,173.22478999999998,1107.6726099999998,936.5078699999999,284.06354,880.32922,997.21234,467.23180999999994,709.79944
716,834.6863400000001,173.32745,1118.28369,937.20355,282.63397000000003,890.2641,998.8725,464.5708,718.7661099999999
717,835.28979,173.08887,1128.69568,937.9281599999999,281.552,900.23871,1000.4667400000001,461.55365,727.6868900000001
718,835.99829,172.79381999999998,1139.0929,938.49359,280.04932,910.14307,1001.5858800000001,458.62573,736.29382
719,836.59406,172.36553999999998,1149.7655,938.7633699999999,278.35938,920.2203400000001,1002.4874900000001,456.20447,745.14783
720,836.94421,172.06659,1160.43494,938.58685,276.54962,930.09521,1003.6286,453.04834000000005,754.56329
721,837.59668,172.09386999999998,1171.21814,938.59796,274.62134,939.8197,1004.0446199999999,449.7641,763.36987
722,838.15662,171.74683000000002,1182.18604,938.84479,272.76068,949.9375,1004.0220300000001,446.43115,771.87366
723,838.4693599999999,171.40985,1193.10583,938.88361,270.63812,960.21271,1004.78265,442.56445,780.87793
724,838.63965,170.90288999999999,1204.1355,938.5432699999999,268.52124,970.37555,1005.66083,438.75195,789.79706
725,838.6792,169.85699,1215.4458,938.3389300000001,266.33551,980.71777,1005.67621,435.05682,798.76215
726,839.0482199999999,168.99182,1226.6544199999998,938.1731599999999,263.69092,991.1593,1005.1647300000001,431.27258,808.0369900000001
727,839.34277,167.52515,1237.50073,937.57355,261.0094,1001.43921,1005.2023300000001,427.29077,817.43622
728,839.61145,165.52448,1248.18176,937.14044,258.38196,1011.4500699999999,1005.63959,423.13599000000005,826.72833
729,840.2512800000001,163.83063,1258.57605,936.73395,255.76617000000002,1021.1915300000001,1005.75043,419.14215,835.87634
730,840.68445,161.5575,1268.56091,936.5845300000001,252.93957999999998,1031.0258800000001,1005.7335800000001,415.64758,845.1239
731,840.9453699999999,158.78088,1278.30847,937.02081,249.79918999999998,1040.71704,1005.9373199999999,412.23022000000003,854.2289400000001
732,841.43481,156.32037,1287.71436,937.06256,246.84527999999997,1049.65649,1006.6447099999999,408.59972999999997,863.0274
733,841.8439900000001,154.0473,1296.6377,937.08966,243.41431,1058.0053699999999,1007.33466,405.12273999999996,871.39264
734,841.85815,151.46636999999998,1304.9932900000001,937.4147300000001,239.22339,1065.7921099999999,1007.5391199999999,401.65845,879.2207599999999
735,842.1370800000001,148.83411,1312.75159,937.77704,235.39647999999997,1072.97192,1008.1039400000001,397.70788999999996,886.67798
736,842.8131699999999,146.57343,1319.9679,938.35541,231.36066,1079.80615,1008.8566300000001,393.45447,893.4857199999999
737,843.15723,144.07574,1326.6771199999998,938.8734699999999,226.55615,1086.17554,1009.11615,389.21893,899.7438400000001
738,843.45105,141.50714,1333.09302,939.6881699999999,221.92969,1092.12329,1009.47601,384.60376,905.6737699999999
739,843.82068,139.0885,1339.11206,940.5980800000001,217.25201,1097.68677,1009.93939,379.58813,910.96509
740,844.1491699999999,136.35693,1344.70581,941.1273800000001,212.20496,1102.6213400000001,1010.1174900000001,374.29419,915.4249300000001
741,844.5786099999999,133.71039,1350.08679,941.9612400000001,207.03589,1107.08411,1010.29071,368.41315,919.02173
742,845.0559099999999,131.11871000000002,1354.93579,942.9187599999999,201.48474,1111.11755,1010.56036,361.86694,922.17346
743,845.6143800000001,128.17358000000002,1359.22815,943.3311199999999,195.66437,1114.67688,1010.88129,354.62415,924.77875
744,846.0199,125.13158999999999,1363.16968,943.53229,189.63513,1118.0863,1011.04486,346.84753,926.3362400000001
745,846.16528,122.10748000000001,1366.49963,943.97552,183.20605,1121.1351300000001,1011.1550900000001,338.62946,927.29895
746,846.22791,119.00128000000001,1369.28198,944.68353,176.49786,1123.3269,1011.8900800000001,329.63306,927.8751199999999
747,846.47552,115.68964,1371.7135,945.42145,169.45776,1124.89563,1012.8770099999999,319.66602,927.78668
748,846.84589,112.01378999999999,1373.60913,945.7836300000001,161.83496,1126.16406,1013.37714,308.73132000000004,926.89685
749,846.91296,108.07501,1375.17444,946.1361699999999,153.92113999999998,1127.27441,1014.2153900000001,296.9715,925.2912
750,846.81848,103.90167,1376.53809,946.92621,146.05573,1128.51794,1015.7755699999999,284.49341,923.5144
751,846.8635300000001,99.48846,1377.47327,947.17291,137.57837,1129.57117,1017.06976,271.03711,921.58832
752,846.78394,94.91589,1378.21155,946.89716,128.4093,1130.02148,1018.37189,256.76965,919.2856400000001
753,846.0723300000001,89.95996,1378.86292,946.8403900000001,119.02788999999999,1130.4163800000001,1019.9785800000001,241.80902000000003,916.98779
754,845.2664800000001,84.65863,1379.39111,946.22919,108.97461000000001,1130.9552,1021.2431,225.78137,914.9011800000001
755,845.2167400000001,79.20148,1379.97791,945.0097,98.3606,1131.33215,1022.6986699999999,209.07288,912.9966400000001
756,844.72485,73.51263,1380.72729,943.48651,87.50293,1131.70715,1023.97479,191.65601,911.09637
757,843.27222,67.46741,1381.51099,941.43146,76.22723,1132.16589,1024.23401,173.32953,909.16046
758,842.0668900000001,61.00055,1382.0036599999999,939.07709,64.81445,1132.6303699999999,1024.64111,154.89258,907.6840800000001
759,840.81555,54.12274,1382.3631599999999,936.72064,53.174319999999994,1133.0919199999998,1025.13708,136.42798,906.6505099999999
760,839.15735,46.96417,1382.80518,934.1188400000001,41.21167,1133.5870400000001,1024.84851,117.81799,905.76898
761,837.1217,39.751709999999996,1383.07788,930.9472,29.30664,1134.04529,1024.4583699999998,99.38458,905.0800800000001
762,834.83789,32.5564,1383.03479,927.9984699999999,17.46252,1134.4585,1024.03101,80.93701,904.36536
763,832.8908700000001,25.54156,1382.78442,925.3126800000001,5.70581,1134.9736300000002,1023.1181,62.55005,903.9798
764,830.67853,18.586489999999998,1382.64429,922.18573,-5.94629,1135.33936,1022.164,44.684329999999996,904.19348
765,828.0015900000001,11.42615,1382.55017,918.89679,-17.72717,1135.63525,1021.12494,27.35309,904.24908
766,825.38806,4.40015,1382.47437,915.5341199999999,-29.313840000000003,1136.23535,1019.43341,10.17188,904.5399199999999
767,822.7977900000001,-2.14911,1382.7608599999999,911.92291,-40.42798,1137.1699199999998,1017.46136,-6.82263,905.5718400000001
768,820.2128299999999,-8.39325,1383.18994,907.8233,-51.51086,1138.34753,1015.31293,-23.261110000000002,906.4823
769,817.73364,-14.52069,1383.70044,903.57489,-62.39124,1139.50159,1012.55121,-39.38123,907.3259300000001
770,815.24463,-20.5155,1384.46448,899.96515,-72.64758,1140.95056,1009.7108800000001,-55.35961999999999,908.72266
771,812.44873,-26.44647,1385.2463400000001,896.6662,-82.66626,1142.71838,1006.9187599999999,-70.6571,910.42865
772,809.48108,-32.0683,1386.0103800000002,893.20905,-92.80798,1144.51624,1003.7279699999999,-85.0863,912.2757
773,806.64484,-37.349790000000006,1386.73499,889.81061,-102.84875,1146.81262,1000.65167,-99.3656,914.43713
774,803.87634,-42.85577,1387.62769,886.45795,-112.37024,1149.35486,997.7330900000001,-113.66833000000001,916.78754
