,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16
960,-237.7525,233.11043999999998,1486.96912,,,,-301.79947000000004,5.1593599999999995,1391.85193,-330.45592999999997,-240.23032,1391.86023,-184.80353,602.7594,1494.4909699999998,-224.32707000000002,865.7108800000001,1394.46021,-149.90042,1099.21472,1363.5188,-44.27649,419.8764,1328.9249300000001,-312.29895,443.02966,1094.91675,,,,-143.06267,221.04594,757.5108,-221.45134,213.49822999999998,472.8233,-288.46176,154.83047,124.80932,-121.5015,570.5423,1002.0438199999999,-212.576,594.46069,475.00684,-294.97934,629.8668200000001,117.0832
961,-237.71802999999997,233.48117000000002,1486.7625699999999,,,,-301.63721,5.79784,1391.28394,-330.26074,-239.62657000000002,1391.46863,-185.06226,603.01465,1494.5449199999998,-224.67163,865.7094699999999,1394.33655,-150.30788,1099.3062699999998,1363.15527,-44.27649,419.8764,1328.9249300000001,-312.31338999999997,442.98148,1094.91956,,,,-143.06267,221.04594,757.5108,-221.45134,213.49822999999998,472.8233,-287.92365,154.63237,124.66796000000001,-121.52213,570.48987,1001.9694800000001,-212.74329,593.78827,474.76764000000003,-296.30499,624.90479,116.37733999999999
962,-237.71802999999997,233.48117000000002,1486.7625699999999,-280.77634,117.27933999999999,1439.41187,-301.48306,6.51975,1390.7625699999999,-330.55554,-239.85617000000002,1391.48352,-185.43507,602.94238,1494.3731699999998,-224.87526,865.1908,1394.41614,-150.37593,1099.32532,1362.96301,-44.27649,419.8764,1328.9249300000001,-312.31342,443.13434000000007,1094.92993,,,,-143.41006000000002,220.73752000000002,757.90479,-221.72017000000002,213.63672999999997,472.9248,-288.46176,154.83047,124.80932,-121.47381999999999,570.60419,1002.15033,-212.83235,593.7869900000001,474.80203,-295.93039,624.8872700000001,116.69483999999999
963,-237.84306,233.20567000000003,1486.4231,-280.77634,117.27933999999999,1439.41187,-301.48306,6.51975,1390.7625699999999,-331.27042,-240.2267,1391.7055699999999,-185.68201000000002,602.9617900000001,1494.31726,-224.99046,865.56396,1394.26611,-150.89645,1099.5361300000002,1362.7207,-44.61015,420.61377000000005,1328.08228,-312.43359,443.1662,1094.86328,,,,-143.06267,221.04594,757.5108,-221.45134,213.49822999999998,472.8233,-288.46176,154.83047,124.80932,-121.47933,570.52277,1002.1839,-212.76886000000002,594.466,475.03647,-295.19057999999995,630.1831099999999,117.26038
964,-237.84306,233.20567000000003,1486.4231,-281.20801,116.65775,1439.1312300000002,-301.99371,6.13605,1390.82385,-331.49377000000004,-240.25782999999998,1391.23535,-185.87883,602.78339,1494.28137,-225.52678999999998,865.81519,1393.79651,-151.4023,1099.91748,1362.6792,-45.12115,420.27792,1328.0625,-312.50986,443.16687,1094.88928,,,,-143.06267,221.04594,757.5108,-221.72017000000002,213.63672999999997,472.9248,-287.92365,154.63237,124.66796000000001,-121.58434,570.63055,1002.1449,-212.93617000000003,593.79364,474.79727,-294.97934,629.8668200000001,117.0832
965,-237.84306,233.20567000000003,1486.4231,-281.04483,117.52118999999999,1438.62952,-301.99371,6.13605,1390.82385,-331.38181000000003,-239.76134,1390.93848,-185.90096,603.01941,1494.21301,-226.24944,864.9857800000001,1393.5960699999998,-151.68883,1099.65637,1362.4506800000001,-45.627829999999996,419.98984,1328.0678699999999,-312.71695,443.23184000000003,1094.90198,,,,-143.06267,221.04594,757.5108,-221.72017000000002,213.63672999999997,472.9248,-287.92365,154.63237,124.66796000000001,-121.85413999999999,570.6813400000001,1002.11945,-212.93617000000003,593.79364,474.79727,-296.13647000000003,625.6004,116.58871
966,-237.73096,233.60335,1486.16187,-281.04483,117.52118999999999,1438.62952,-301.99371,6.13605,1390.82385,-331.01977999999997,-238.61296000000002,1389.58691,-186.24129,603.3739,1494.09583,-226.19043,865.5958300000001,1393.2667199999999,-151.99236000000002,1099.89465,1362.35376,-45.911229999999996,419.94824000000006,1328.13782,-312.84415,443.15549000000004,1094.91858,,,,-143.41006000000002,220.73752000000002,757.90479,-221.72017000000002,213.63672999999997,472.9248,-288.46176,154.83047,124.80932,-122.04593999999999,570.63428,1002.1701,-212.87505,594.4696700000001,475.0488,-296.24677,624.91626,116.31612
967,-237.73096,233.60335,1486.16187,-281.04483,117.52118999999999,1438.62952,-302.49124,5.33418,1390.76599,-331.35712,-239.0596,1389.21436,-186.27838,603.58282,1494.3414300000002,-226.53567999999999,865.2683699999999,1393.15894,-152.3793,1099.5304,1362.10315,-45.911229999999996,419.94824000000006,1328.13782,-312.85605,443.22519000000005,1094.74268,,,,-143.06267,221.04594,757.5108,-221.72017000000002,213.63672999999997,472.9248,-287.92365,154.63237,124.66796000000001,-122.20845,570.61676,1002.0980199999999,-212.87505,594.4696700000001,475.0488,-296.01453,625.62177,116.47006
968,-237.73096,233.60335,1486.16187,-281.04483,117.52118999999999,1438.62952,-302.49124,5.33418,1390.76599,-331.51373,-239.72905,1388.4502,-186.71634,603.4223599999999,1494.45264,-226.78609,865.77319,1393.34937,-152.7475,1099.9963400000001,1361.80896,-45.911229999999996,419.94824000000006,1328.13782,-312.91269,443.42679000000004,1094.67542,,,,-143.06267,221.04594,757.5108,-221.72017000000002,213.63672999999997,472.9248,-287.92365,154.63237,124.66796000000001,-122.24575,570.7396200000001,1002.29437,-213.04237,593.79724,474.80962999999997,-296.04712,625.74847,116.78941
969,-237.88486,234.28932000000003,1486.34692,-281.60941,117.08588,1438.68848,-302.45673,5.760269999999999,1390.38623,-331.51373,-239.72905,1388.4502,-186.76991,603.28754,1494.45776,-227.16407999999998,865.5332,1393.2125199999998,-152.99767,1099.86353,1361.70593,-45.911229999999996,419.94824000000006,1328.13782,-312.86026,443.26245,1094.8414300000002,,,,-143.41006000000002,220.73752000000002,757.90479,-221.72017000000002,213.63672999999997,472.9248,-287.92365,154.63237,124.66796000000001,-122.35003,570.69128,1002.15729,-212.95727999999997,594.46582,475.09528,-296.07828,625.61182,116.52748999999999
970,-238.20737000000003,234.11852000000002,1486.6051,-281.60941,117.08588,1438.68848,-302.12445,6.95402,1389.203,-331.56641,-239.23785,1387.6485599999999,-187.16521,603.55103,1494.35779,-227.09026,865.9495800000001,1393.0177,-153.40178,1100.0476099999998,1361.5175800000002,-45.911229999999996,419.94824000000006,1328.13782,-312.96005,443.34195,1094.70398,,,,-143.41006000000002,220.73752000000002,757.90479,-221.72017000000002,213.63672999999997,472.9248,-287.92365,154.63237,124.66796000000001,-122.41498,570.72717,1002.1859099999999,-213.13461,594.81696,475.2117,-296.13647000000003,625.6004,116.58871
971,-238.20737000000003,234.11852000000002,1486.6051,-281.60941,117.08588,1438.68848,-302.12445,6.95402,1389.203,-331.94434,-239.50354,1387.69678,-187.22933999999998,603.38898,1494.38025,-227.65482000000003,866.0894800000001,1393.05994,-153.59268,1100.04565,1361.55737,-45.911229999999996,419.94824000000006,1328.13782,-313.31888,443.20415999999994,1094.70325,,,,-143.41006000000002,220.73752000000002,757.90479,-221.72017000000002,213.63672999999997,472.9248,-287.92365,154.63237,124.66796000000001,-122.45369,570.85699,1002.29364,-213.22597000000002,594.82953,475.17017000000004,-296.11627000000004,625.3212900000001,116.58349
972,-238.20737000000003,234.11852000000002,1486.6051,-281.44638,117.94951999999999,1438.18665,-302.05951,7.89695,1389.0836199999999,-331.71628,-238.67886000000001,1386.85608,-187.49263,603.5871599999999,1494.2063,-227.7549,866.3443,1392.93323,-153.60719,1099.99988,1361.60974,-45.917120000000004,420.51712000000003,1328.422,-313.48639,443.17819000000003,1094.59668,,,,-143.41006000000002,220.73752000000002,757.90479,-221.72017000000002,213.63672999999997,472.9248,-288.46176,154.83047,124.80932,-122.62085,570.79749,1002.1461199999999,-213.22597000000002,594.82953,475.17017000000004,-296.08359,625.21594,116.81113
973,-238.88083999999998,234.035,1486.67896,-281.30331,118.11907,1437.6358599999999,-301.90497,8.72845,1388.57666,-330.53424,-236.86482,1382.41687,-187.86461,603.5174599999999,1494.09656,-227.97162999999998,866.2018400000001,1392.92444,-153.55483999999998,1100.24292,1361.71729,-46.61521,419.70955999999995,1329.40552,-313.60239,443.09012,1094.57666,,,,-143.89946,220.14077999999998,757.90912,-221.72017000000002,213.63672999999997,472.9248,-287.92365,154.63237,124.66796000000001,-123.01068000000001,571.09888,1002.0786099999999,-213.24347999999998,594.84412,475.09494000000007,-295.19057999999995,630.1831099999999,117.26038
974,-239.00377999999998,234.51042,1486.59265,-281.30331,118.11907,1437.6358599999999,-301.90497,8.72845,1388.57666,-331.71628,-238.67886000000001,1386.85608,-188.22194,603.4252299999999,1494.24829,-228.3833,866.4154699999999,1392.9284699999998,-153.94968,1099.98523,1361.95715,-47.340270000000004,420.42859000000004,1329.31555,-313.59906,443.11422999999996,1094.5148900000002,,,,-143.89946,220.14077999999998,757.90912,-221.72017000000002,213.63672999999997,472.9248,-287.92365,154.63237,124.66796000000001,-123.31472,571.3208599999999,1002.09772,-213.24347999999998,594.84412,475.09494000000007,-295.13242,630.1944599999999,117.19921000000001
975,-239.577,234.06203,1486.59888,-281.30331,118.11907,1437.6358599999999,-301.76187000000004,8.98887,1388.02734,-330.53424,-236.86482,1382.41687,-188.41144,603.42963,1494.18469,-228.66907,866.3400300000001,1392.9650900000001,-154.118,1099.94617,1361.95703,-47.340270000000004,420.42859000000004,1329.31555,-313.97174,443.2594,1094.41516,,,,-143.89946,220.14077999999998,757.90912,-221.72017000000002,213.63672999999997,472.9248,-287.92365,154.63237,124.66796000000001,-123.44863000000001,571.20294,1002.2814900000001,-213.47992000000002,594.18713,474.7926,-295.92181,626.35297,116.96165
976,-240.15022000000002,233.6136,1486.60522,-281.49222000000003,118.9177,1437.67725,-302.3956,8.64204,1388.24255,-330.53424,-236.86482,1382.41687,-188.64005,603.60992,1494.65759,-228.84482000000003,866.25549,1392.91443,-154.15131,1099.93616,1361.98926,-47.46252,420.61255,1329.41626,-314.0874,443.31345,1094.39819,,,,-143.89946,220.14077999999998,757.90912,-221.72017000000002,213.63672999999997,472.9248,-287.92365,154.63237,124.66796000000001,-123.80051999999999,571.02576,1002.0183099999999,-213.41086,594.17188,474.8558,-296.11627000000004,625.3212900000001,116.58349
977,-240.10269,234.07837999999998,1486.39758,-281.49222000000003,118.9177,1437.67725,-302.3956,8.64204,1388.24255,-330.76547,-236.61292000000003,1382.59241,-189.30643999999998,604.09875,1494.26575,-229.19293,866.34241,1393.21899,-154.55415,1100.35583,1362.08936,-47.78502,420.62427,1329.34485,-314.10152999999997,443.25435999999996,1094.4436,,,,-143.89946,220.14077999999998,757.90912,-222.03435,213.58455,472.88077000000004,-287.92365,154.63237,124.66796000000001,-123.92725,571.68372,1002.4928,-213.59158,594.19257,474.79675,-296.14178,625.20447,116.87234
978,-240.54807000000002,235.08717000000001,1486.20166,-282.7157,118.64506999999999,1437.41028,-302.9537,8.2872,1388.37927,-331.92642,-238.41916,1387.16968,-189.5631,603.89435,1494.19336,-229.53492999999997,866.5378400000001,1393.1626,-154.86584,1100.61292,1362.09924,-48.38576,421.22513,1329.1821300000001,-314.04156,443.27255,1094.39014,,,,-143.89946,220.14077999999998,757.90912,-222.03435,213.58455,472.88077000000004,-287.92365,154.63237,124.66796000000001,-124.09928000000001,571.3974,1002.26184,-213.42417999999998,594.8648099999999,475.03589000000005,-296.30499,624.90479,116.37733999999999
979,-240.65646,235.5022,1486.13025,-282.7157,118.64506999999999,1437.41028,-303.50925,8.01672,1388.604,-333.21524,-239.96751,1388.13196,-189.98266999999998,604.44989,1494.1770000000001,-229.78661,866.54309,1393.11926,-155.51041,1100.4104,1362.17957,-48.38576,421.22513,1329.1821300000001,-314.02744,443.33162999999996,1094.34473,,,,-143.89946,220.14077999999998,757.90912,-221.72017000000002,213.63672999999997,472.9248,-288.30325,154.25742,125.18765,-124.12976,571.40863,1002.0822800000001,-213.64136000000002,594.17035,474.93462999999997,-295.98578,625.72632,116.85085
980,-240.95386000000002,235.46025,1486.31006,-284.02032,118.54401999999999,1437.50867,-305.06085,7.02659,1388.98022,-331.92642,-238.41916,1387.16968,-190.08273,604.3349599999999,1494.0300300000001,-230.1609,866.99634,1392.9754599999999,-155.86072,1100.68945,1362.00586,-48.38576,421.22513,1329.1821300000001,-314.01901000000004,443.29575,1094.32849,,,,-143.89946,220.14077999999998,757.90912,-222.42914,213.14107,473.28922,-287.92365,154.63237,124.66796000000001,-124.19337,571.32489,1002.23962,-213.63022999999998,594.2074,474.72668,-296.17447000000004,625.30981,116.6447
981,-241.6701,235.37891000000002,1486.09668,-283.8512,119.19183000000001,1436.93848,-305.36206,6.710260000000001,1388.92041,-330.9158,-236.63093999999998,1382.55261,-190.38703999999998,604.16229,1494.1213400000001,-230.50148,866.8344699999999,1392.9187,-156.24245,1100.44324,1361.77161,-48.38576,421.22513,1329.1821300000001,-314.09533999999996,443.55127000000005,1094.20166,,,,-144.04007,220.27136000000002,757.69733,-222.42914,213.14107,473.28922,-287.92365,154.63237,124.66796000000001,-124.35516000000001,571.53448,1002.1688199999999,-213.71497999999997,594.8941,474.96338,-295.19057999999995,630.1831099999999,117.26038
982,-243.31491,234.52127000000002,1486.35608,-283.8512,119.19183000000001,1436.93848,-305.36206,6.710260000000001,1388.92041,-331.10074,-236.58472999999998,1382.57227,-190.77841,604.3519299999999,1494.0661599999999,-230.8035,866.76349,1392.69739,-156.83536,1100.84082,1361.3002900000001,-49.50443,420.50375,1329.52405,-314.30719,443.53253,1094.13574,,,,-144.54448,220.24101000000002,757.70135,-222.42914,213.14107,473.28922,-288.46176,154.83047,124.80932,-124.62244,571.68738,1002.133,-213.98897999999997,594.39203,474.68555,-295.19702,630.2171599999999,117.1361
983,-243.31491,234.52127000000002,1486.35608,-283.8512,119.19183000000001,1436.93848,-305.20092999999997,7.34828,1388.35242,-331.60416000000004,-236.3121,1382.35852,-190.99323,604.31458,1493.99292,-231.00121000000001,866.62006,1392.64929,-157.18488,1100.70337,1361.078,-49.50443,420.50375,1329.52405,-314.57928,443.88263,1094.22156,,,,-144.88248000000002,220.36583,757.76233,-222.42914,213.14107,473.28922,-288.46176,154.83047,124.80932,-124.72787,571.49011,1002.2144199999999,-214.18106,594.4035,474.68120999999996,-296.14297,625.6347,116.46432
984,-243.31491,234.52127000000002,1486.35608,-284.45687999999996,118.69684,1436.97095,-305.04794,8.06973,1387.83105,-332.22283999999996,-235.90331,1382.02979,-191.45766,604.35083,1493.95313,-231.24752999999998,867.09509,1392.51563,-157.35612,1100.8053,1360.60962,-49.50443,420.50375,1329.52405,-314.73523,443.89902,1094.19873,,,,-144.93088999999998,220.52785,757.8770099999999,-222.42914,213.14107,473.28922,-288.46176,154.83047,124.80932,-124.77526,571.58344,1002.0939300000001,-214.27707,594.4043,474.70657,-295.25742,630.20599,117.19724
985,-243.23596,235.0731,1486.21936,-284.69268999999997,118.73513999999999,1437.2439,-305.04794,8.06973,1387.83105,-332.56979,-235.78891000000002,1382.09473,-191.68863000000002,604.49158,1494.0275900000001,-231.55937000000003,867.14221,1392.0372300000001,-157.7507,1100.65491,1360.23999,-50.19097,419.80615,1329.60791,-314.73523,443.89902,1094.19873,,,,-144.93088999999998,220.52785,757.8770099999999,-222.42914,213.14107,473.28922,-288.46176,154.83047,124.80932,-124.82796,571.69519,1002.14716,-214.27707,594.4043,474.70657,-295.19702,630.2171599999999,117.1361
986,-243.67497000000003,235.15465,1486.38342,-285.48044,119.90218999999999,1436.74927,-305.6134,7.7896600000000005,1388.05493,-333.95813,-237.32178,1385.5942400000001,-191.92311,604.47675,1494.1508800000001,-231.89705,867.28662,1391.99695,-157.97325,1100.68066,1359.96118,-50.714729999999996,420.46185,1329.5036599999999,-314.88544,443.8678,1094.1571,,,,-144.93088999999998,220.52785,757.8770099999999,-222.91122000000001,212.49733999999998,473.51266,-288.46176,154.83047,124.80932,-125.06402,571.55078,1002.10516,-214.27707,594.4043,474.70657,-296.31149,624.93915,116.25294
987,-243.8517,235.36421,1486.37195,-285.96063,120.64522,1436.24426,-306.53955,7.134469999999999,1388.2113,-335.23682,-238.08853,1385.89099,-192.29324,604.55927,1494.21423,-232.23157,867.3123800000001,1391.85449,-158.50984,1100.77136,1359.58301,-50.714729999999996,420.46185,1329.5036599999999,-315.08795,443.72875999999997,1094.18774,,,,-144.93088999999998,220.52785,757.8770099999999,-223.06931,212.35376000000002,473.40125,-288.46176,154.83047,124.80932,-125.35743000000001,571.7918099999999,1002.2995599999999,-214.41125,595.09882,474.91537,-296.40366,624.95947,116.20816
988,-243.82315,235.74638,1486.1539300000002,-285.96063,120.64522,1436.24426,-307.31392999999997,8.11156,1387.98425,-335.65454,-237.74336,1385.33398,-192.68126,604.6817,1494.10547,-232.55341,867.2163099999999,1391.6502699999999,-158.86061,1100.8486300000002,1359.297,-51.158609999999996,420.97147,1329.50708,-315.51849,443.67838,1094.1027800000002,,,,-145.19603999999998,220.36522000000002,757.77759,-223.06931,212.35376000000002,473.40125,-288.46176,154.83047,124.80932,-125.76579,571.60339,1002.09564,-214.57878,594.42664,474.67624000000006,-295.19702,630.2171599999999,117.1361
989,-243.91863999999998,236.16579,1486.07324,-286.67761,120.24125,1436.48853,-307.31392999999997,8.11156,1387.98425,-336.17151,-237.23542999999998,1384.7951699999999,-193.09548999999998,604.89838,1494.13074,-232.83272999999997,867.41663,1391.8016400000001,-159.10101,1100.8499800000002,1358.99023,-51.40318,421.33675999999997,1329.45667,-315.71283,443.92492999999996,1094.03821,,,,-145.19603999999998,220.36522000000002,757.77759,-223.06931,212.35376000000002,473.40125,-288.46176,154.83047,124.80932,-125.85683,571.7814900000001,1002.28033,-214.82646,594.7558,474.77173,-295.28906,630.23737,117.09138
990,-244.18903999999998,236.07359,1486.26477,-286.67761,120.24125,1436.48853,-307.75241,8.49906,1387.65344,-336.47839,-237.72168,1384.47791,-193.47511,605.72614,1493.98376,-232.79346,867.50745,1391.28821,-159.65059,1101.05896,1358.60901,-51.40318,421.33675999999997,1329.45667,-316.17764,444.04305999999997,1094.02515,-156.30626999999998,260.17264,997.2316300000001,-145.48189,220.86158999999998,757.50214,-223.06931,212.35376000000002,473.40125,-288.84128,154.45555,125.32895,-126.13644,571.39142,1002.3429,-214.7885,595.40179,475.19458,-296.24899,624.66589,117.12888000000001
991,-244.02652,236.97044,1486.0076900000001,-286.67761,120.24125,1436.48853,-307.59201,9.13698,1387.08545,-337.26108,-238.12822000000003,1384.72253,-193.80028000000001,605.85565,1494.03235,-233.2686,867.22766,1391.46167,-159.94725,1101.32861,1358.6416,-51.89508,421.30405,1329.31226,-316.57501,443.84630999999996,1094.03967,-156.75664,260.4285,996.8779300000001,-145.74963,220.60637999999997,757.74707,-223.06931,212.35376000000002,473.40125,-288.46176,154.83047,124.80932,-126.57737,571.61639,1002.2398099999999,-214.95007,594.74286,474.88113,-296.23514,625.65497,116.41956
992,-246.14,235.73276,1486.4171099999999,-286.60431,121.223,1436.37,-307.59201,9.13698,1387.08545,-337.4465,-237.85637999999997,1384.4387199999999,-193.90892,606.09698,1493.96863,-233.98647999999997,867.01526,1391.14734,-160.32108,1101.3446,1358.4898699999999,-52.87809,421.1553,1329.6381800000001,-316.71463,443.98044000000004,1094.1123,-157.82301,261.4592,996.7719699999999,-146.21478000000002,220.63488999999998,757.7902799999999,-223.06931,212.35376000000002,473.40125,-288.46176,154.83047,124.80932,-126.83906999999999,572.06812,1002.255,-214.87232999999998,595.42792,475.07623,-295.50525,630.55402,117.26885
993,-246.14,235.73276,1486.4171099999999,-287.7157,121.00635,1435.89343,-308.10229,8.75267,1387.1472199999998,-337.57800000000003,-237.22377000000003,1383.57031,-194.10738999999998,606.11877,1493.86072,-234.21884,867.8226300000001,1391.01855,-160.68842,1101.2616,1358.4638699999998,-53.16348000000001,421.5817,1329.57935,-316.88824,444.01995999999997,1094.07837,-157.82301,261.4592,996.7719699999999,-146.69797,220.80552999999998,757.99579,-223.06931,212.35376000000002,473.40125,-288.46176,154.83047,124.80932,-127.33617,571.30615,1002.2739300000001,-215.14156,594.76355,474.82608,-294.00317,634.75134,119.32853
994,-246.61005,236.2692,1485.9298099999999,-287.7157,121.00635,1435.89343,-308.47064,8.62812,1386.66016,-337.5192,-236.64937999999998,1383.39429,-194.56001,606.01563,1493.95642,-235.01811,867.90656,1390.6862800000001,-161.22832,1101.46326,1358.224,-53.16348000000001,421.5817,1329.57935,-317.22208,444.06780999999995,1093.99805,-157.82301,261.4592,996.7719699999999,-146.69797,220.80552999999998,757.99579,-223.06931,212.35376000000002,473.40125,-288.84128,154.45555,125.32895,-127.77576,571.1419099999999,1002.20374,-215.40526,594.68622,474.72693,-295.50525,630.55402,117.26885
995,-247.03346000000002,236.2348,1486.15381,-288.85382000000004,120.33031000000001,1436.24243,-308.3291,8.88766,1386.11145,-337.5192,-236.64937999999998,1383.39429,-194.56696000000002,606.01483,1493.89917,-235.37642999999997,867.5174,1390.65112,-161.70103,1101.4493400000001,1358.21057,-53.13036999999999,421.75055,1329.70801,-317.47238,444.2569,1094.09509,-157.82301,261.4592,996.7719699999999,-147.45514,219.95335,758.24518,-223.06931,212.35376000000002,473.40125,-288.46176,154.83047,124.80932,-128.1234,571.08972,1002.21466,-215.5125,594.99414,475.039,-296.38831,625.98358,116.53586999999999
996,-247.72444,235.97556,1486.09265,-290.49712999999997,120.26941000000001,1436.46179,-308.76937999999996,9.289019999999999,1385.78857,-337.5192,-236.64937999999998,1383.39429,-194.71783,605.99371,1493.82715,-235.76129,867.73413,1390.547,-162.24448,1101.49719,1358.02783,-53.13036999999999,421.75055,1329.70801,-317.78619,444.38159,1093.97754,-157.82301,261.4592,996.7719699999999,-147.45514,219.95335,758.24518,-223.24707,212.62287999999998,473.0437,-288.46176,154.83047,124.80932,-128.33998,571.0611,1001.9820599999999,-215.51871,595.6769400000001,475.27190999999993,-296.55066,626.02832,116.42403
997,-247.92575,236.80397000000002,1485.62244,-290.42502,121.25026000000001,1436.34351,-310.03927999999996,9.20205,1385.7804,-337.42212,-235.61477999999997,1383.11389,-195.0298,606.0407700000001,1493.95325,-236.19598,867.82135,1390.6254900000001,-162.68088999999998,1101.37439,1357.6425800000002,-53.13036999999999,421.75055,1329.70801,-317.80768,444.32645,1093.92322,-157.82301,261.4592,996.7719699999999,-148.20387,219.71964,758.12091,-222.99911,212.33156,473.73947000000004,-288.46176,154.83047,124.80932,-128.89518999999999,571.30927,1002.2229,-215.78615,595.0067700000001,475.05399000000006,-295.59879,630.60797,117.09958999999999
998,-248.15785,237.32085,1485.3208,-290.42502,121.25026000000001,1436.34351,-309.86816,11.13963,1385.36255,-337.42212,-235.61477999999997,1383.11389,-195.11542,605.9939,1493.97717,-236.32422000000003,867.81561,1390.59119,-163.67293999999998,1101.7042199999999,1357.328,-53.13036999999999,421.75055,1329.70801,-317.89227,444.35474000000005,1093.87109,-157.96483,261.7756,997.0667699999999,-148.30223,219.92564,757.63623,-223.47122000000002,212.56126,473.41815,-288.84128,154.45555,125.32895,-128.97893,571.0768400000001,1002.41437,-216.06633,594.7183200000001,474.754,-295.51198999999997,630.5893599999999,117.14006
999,-248.15785,237.32085,1485.3208,-290.42502,121.25026000000001,1436.34351,-309.9176,11.23502,1385.51062,-338.73657000000003,-236.23656,1382.96399,-195.26944,606.12463,1493.98584,-236.95625,868.2456699999999,1390.27551,-164.47583,1102.41724,1357.12524,-53.5653,422.05383,1329.37439,-318.3844,444.25665,1093.76331,-158.79425,262.57721000000004,996.9843099999999,-148.3598,220.21662999999998,757.698,-223.85692999999998,213.07115,472.46921,-288.84128,154.45555,125.32895,-129.05143999999999,571.28619,1002.23828,-216.43372999999997,594.9146099999999,474.8461,-295.66247999999996,630.59808,117.1569
1000,-248.15785,237.32085,1485.3208,-290.42502,121.25026000000001,1436.34351,-310.45911,11.125760000000001,1385.83691,-339.8558,-235.66047999999998,1383.3342300000002,-195.38481000000002,606.09528,1494.06494,-237.41879,868.39886,1390.07227,-165.16266000000002,1102.54846,1357.0620099999999,-53.5653,422.05383,1329.37439,-318.62457,444.1575,1093.67859,-159.8127,261.76563,996.94965,-149.03117,220.31033,757.7818599999999,-224.31857000000002,213.45361,472.56247,-288.84128,154.45555,125.32895,-129.381,571.19128,1002.2959599999999,-216.43372999999997,594.9146099999999,474.8461,-295.60431,630.6095,117.09568
1001,-247.97933999999998,237.98917000000003,1485.27954,-290.42502,121.25026000000001,1436.34351,-310.67368,11.11967,1386.02954,-340.15335,-235.2159,1383.06006,-195.57777,606.22974,1493.89392,-237.99767000000003,868.2783800000001,1390.16125,-165.86061,1102.18103,1356.94507,-54.17694,422.96832,1329.37427,-318.76937999999996,444.20322000000004,1093.65051,-159.8127,261.76563,996.94965,-149.33844,220.64203999999998,758.06903,-224.58277999999999,213.56221000000002,472.64142000000004,-288.84128,154.45555,125.32895,-129.86296000000002,571.56488,1002.31116,-216.84836,594.92651,474.90905999999995,-295.59879,630.60797,117.09958999999999
1002,-248.26559,237.90846000000002,1485.40271,-290.42502,121.25026000000001,1436.34351,-310.67368,11.11967,1386.02954,-340.15335,-235.2159,1383.06006,-195.61133999999998,606.30652,1493.89941,-238.07903,868.6389800000001,1390.04639,-166.1315,1102.03809,1356.4199199999998,-54.17694,422.96832,1329.37427,-319.22406,444.44875999999994,1093.8062699999998,-160.26301999999998,262.02145,996.59601,-149.33844,220.64203999999998,758.06903,-224.78142999999997,213.92217999999997,472.38089,-288.84128,154.45555,125.32895,-130.15045,571.3499099999999,1002.27045,-217.01299,595.20917,474.83426,-295.59879,630.60797,117.09958999999999
1003,-248.84807,237.5006,1485.92188,-290.42502,121.25026000000001,1436.34351,-311.18375,10.73504,1386.0914300000002,-340.45383,-234.8282,1382.8641400000001,-196.1256,606.36609,1493.82227,-238.23451,868.53809,1389.6063199999999,-166.55338,1102.04504,1356.1190199999999,-54.70949,423.1124,1329.34656,-319.42383,444.40787,1093.9356699999998,-160.26301999999998,262.02145,996.59601,-149.33844,220.64203999999998,758.06903,-224.78142999999997,213.92217999999997,472.38089,-288.84128,154.45555,125.32895,-130.20053000000001,571.40472,1002.26965,-217.18677000000002,595.22003,474.82815999999997,-295.68051,630.60321,117.14384
1004,-249.16842999999997,237.33189,1486.17957,-290.42502,121.25026000000001,1436.34351,-311.18375,10.73504,1386.0914300000002,-341.1145,-235.29432999999997,1382.94946,-196.30376,606.59064,1493.72314,-238.74532000000002,868.2076400000001,1389.24353,-167.09572,1102.30371,1355.83875,-54.70949,423.1124,1329.34656,-319.57407,444.6579,1093.89465,-160.26301999999998,262.02145,996.59601,-149.33844,220.64203999999998,758.06903,-224.78142999999997,213.92217999999997,472.38089,-288.84128,154.45555,125.32895,-130.71384,571.98627,1002.4716800000001,-217.18677000000002,595.22003,474.82815999999997,-296.69318,625.3186,116.52027
1005,-249.08841,237.84087999999997,1486.09314,-290.78366,122.00105,1435.7296099999999,-311.77417,10.40108,1386.2821,-341.82776,-235.56953,1383.26855,-196.64168,607.00555,1493.82678,-238.88306,868.1926300000001,1389.2752699999999,-167.30161,1102.37756,1355.51025,-55.3278,423.25156,1329.3604699999999,-320.27957000000004,445.26815999999997,1093.71851,-160.7961,262.53635,996.54303,-149.33844,220.64203999999998,758.06903,-224.78142999999997,213.92217999999997,472.38089,-288.84128,154.45555,125.32895,-131.07162,572.04724,1002.3612699999999,-217.20494,596.1795,475.19724,-296.77744,625.32141,116.27395
